TerminalNode,VPUCode
150923329,115
150925151,115
150925192,115
150929135,115
150929604,115
150931089,115
150931117,115
150931125,115
150931380,115
150933194,115
150933291,115
150934980,115
150934984,115
150935033,115
150937081,115
150937146,115
150937181,115
150938960,115
150938992,115
150941019,115
150942983,115
150943025,115
150943045,115
150943155,115
150946910,115
150946930,115
150947033,115
150947075,115
150948973,115
150950859,115
150952938,115
150953055,115
150954894,115
150954998,115
150955181,115
150956893,115
150957233,115
150958865,115
150958927,115
150958941,115
150958987,115
150959008,115
150961049,115
150962829,115
150962878,115
150962882,115
150964828,115
150964838,115
150964875,115
150964958,115
150966951,115
150967303,115
150968827,115
150968916,115
150968963,115
150968978,115
150970875,115
150972893,115
150973034,115
150975021,115
150975064,115
150976680,115
150976860,115
150976902,115
150976940,115
150978781,115
150978921,115
150979192,115
150980709,115
150982638,115
150982702,115
150982931,115
150986807,115
150988615,115
150988655,115
150988687,115
150990572,115
150990623,115
150990826,115
150990866,115
150991052,115
150992700,115
150994631,115
150994645,115
150994659,115
150994778,115
150994830,115
150996693,115
150996726,115
150998571,115
150998687,115
150999005,115
151000456,115
151000544,115
151000620,115
151000672,115
151000993,115
151002621,115
151002809,115
151004454,115
151004469,115
151004600,115
151004693,115
151004710,115
151006470,115
151006691,115
151006699,115
151006725,115
151008715,115
151008837,115
151010432,115
151010455,115
151010602,115
151012578,115
151012651,115
151012672,115
151014484,115
151014521,115
151016579,115
151016697,115
151018463,115
151020482,115
151020651,115
151022382,115
151022392,115
151022470,115
151022545,115
151022633,115
151026368,115
151026383,115
151026472,115
151026503,115
151026643,115
151028333,115
151028459,115
151030441,115
151032338,115
151032410,115
151032480,115
151032583,115
151032592,115
151034452,115
151034663,115
151036323,115
151036327,115
151036347,115
151036374,115
151036442,115
151036465,115
151036551,115
151038258,115
151038302,115
151040250,115
151040280,115
151040433,115
151040434,115
151042285,115
151044232,115
151044468,115
151046367,115
151046420,115
151046423,115
151048134,115
151050156,115
151050298,115
151052361,115
151052596,115
151054290,115
151054420,115
151056118,115
151056230,115
151058078,115
151060132,115
151060141,115
151060209,115
151062307,115
151062561,115
151064185,115
151064309,115
151066032,115
151066269,115
151068088,115
151068145,115
151068146,115
151068153,115
151068217,115
151068252,115
151068362,115
151072132,115
151072142,115
151072168,115
151072331,115
151074004,115
151074100,115
151074128,115
151074369,115
151076161,115
151076218,115
151080104,115
151080153,115
151080386,115
151082047,115
151082105,115
151084006,115
151084035,115
151085964,115
151087966,115
151088165,115
151090090,115
151090253,115
151092057,115
151092091,115
151093787,115
151093901,115
151094031,115
151094102,115
151094227,115
151094334,115
151095898,115
151096289,115
151096323,115
151097808,115
151097905,115
151097964,115
151098018,115
151101898,115
151101908,115
151102114,115
151105795,115
151106028,115
151106042,115
151107687,115
151107781,115
151108045,115
151109638,115
151109889,115
151110055,115
151111704,115
151111751,115
151111755,115
151114005,115
151115595,115
151115751,115
151115877,115
151117801,115
151119650,115
151121608,115
151121740,115
151122024,115
151123773,115
151125519,115
151125747,115
151125818,115
151127566,115
151131538,115
151131614,115
151131725,115
151133703,115
151133710,115
151133787,115
151133839,115
151133877,115
151135602,115
151137603,115
151139525,115
151139550,115
151141555,115
151141711,115
151143609,115
151143841,115
151145472,115
151145491,115
151145528,115
151145530,115
151145637,115
151147436,115
151147478,115
151147566,115
151149394,115
151149801,115
151153586,115
151157364,115
151157422,115
151157659,115
151159412,115
151161274,115
151163463,115
151163497,115
151163524,115
151163656,115
151165384,115
151167230,115
151167530,115
151169254,115
151169471,115
151173222,115
151173531,115
151175501,115
151177178,115
151177258,115
151179539,115
151181237,115
151181465,115
151183122,115
151183507,115
151187185,115
151187302,115
151187372,115
151191076,115
151191119,115
151191157,115
151191304,115
151193224,115
151197329,115
151199006,115
151199101,115
151199320,115
151201369,115
151203076,115
151207152,115
151212990,115
151215336,115
151217242,115
151218838,115
151219168,115
151222983,115
151225068,115
151225147,115
151226895,115
151229138,115
151232805,115
151234723,115
151234840,115
151234995,115
151235026,115
151236826,115
151237039,115
151237056,115
151237115,115
151238696,115
151239007,115
151242962,115
151242972,115
151244930,115
151246846,115
151248628,115
151249077,115
151250969,115
151252605,115
151258687,115
151260771,115
151262657,115
151266847,115
151268671,115
151270713,115
151272778,115
151276651,115
151280620,115
151282610,115
151286572,115
151286647,115
151296543,115
151304326,115
151336222,115
151346191,115
151360048,115
151372100,115
151373967,115
151431506,115
150049652,116
150069496,116
150085370,116
150131006,116
150154815,116
150156801,116
150158782,116
150160773,116
150162751,116
150162757,116
150164735,116
150166719,116
150176643,116
150184584,116
150188589,116
150190532,116
150192533,116
150206402,116
150214343,116
150216342,116
150220295,116
150222329,116
150226250,116
150228231,116
150228256,116
150228259,116
150232211,116
150232218,116
150234194,116
150236170,116
150242169,116
150252039,116
150252077,116
150256019,116
150256026,116
150256028,116
150262034,116
150281862,116
150291847,116
150305677,116
150309650,116
150313631,116
150321568,116
150339431,116
150341409,116
150353284,116
150353482,116
150355279,116
150361246,116
150363227,116
150373183,116
150381083,116
150393113,116
150393202,116
150404999,116
150406874,116
150408887,116
150408957,116
150409023,116
150411000,116
150412924,116
150414956,116
150420826,116
150422839,116
150424779,116
150428718,116
150430839,116
150434658,116
150434797,116
150434819,116
150436838,116
150438819,116
150440649,116
150440783,116
150442752,116
150444615,116
150444777,116
150448723,116
150448785,116
150450631,116
150450720,116
150454552,116
150454693,116
150456560,116
150456648,116
150456673,116
150458507,116
150462589,116
150462596,116
150466436,116
150472548,116
150472588,116
150472594,116
150474423,116
150474441,116
150480526,116
150482296,116
150486286,116
150490260,116
150490417,116
150492270,116
150494226,116
150494396,116
150496397,116
150498198,116
150498221,116
150500200,116
150502167,116
150502230,116
150504270,116
150504278,116
150506173,116
150510282,116
150510285,116
150514173,116
150514244,116
150516129,116
150518061,116
150522197,116
150524029,116
150524035,116
150530056,116
150531944,116
150536145,116
150537890,116
150537993,116
150541961,116
150545826,116
150551918,116
150551929,116
150567786,116
150569809,116
150571776,116
150583701,116
150587669,116
150595602,116
150599543,116
150607483,116
150607496,116
150615270,116
150615447,116
150633357,116
150643219,116
150643276,116
150653156,116
150655132,116
150667055,116
150673066,116
150674973,116
150677040,116
150682904,116
150686880,116
150688949,116
150692878,116
150692916,116
150700850,116
150706826,116
150716727,116
150722584,116
150722598,116
150726619,116
150726676,116
150728576,116
150728625,116
150748407,116
150750453,116
150752382,116
150756426,116
150764343,116
150770295,116
150770355,116
150772282,116
150780249,116
150786191,116
150788119,116
150788180,116
150790118,116
150794048,116
150798054,116
150802109,116
150804067,116
150807927,116
150808022,116
150817956,116
150819987,116
150825819,116
150831788,116
150833739,116
150837742,116
150841749,116
150843740,116
150843817,116
150857536,116
150859782,116
150861523,116
150861582,116
150863587,116
150867474,116
150873500,116
150877379,116
150877419,116
150881413,116
150883416,116
150891342,116
150891577,116
150895273,116
150895586,116
150901330,116
150903173,116
150903236,116
150909239,116
150915378,116
150921186,116
150923391,116
150931021,116
150946991,116
150952894,116
150954843,116
150956813,116
150956816,116
150956825,116
150956862,116
150968725,116
150968829,116
150969042,116
150972750,116
150972805,116
150974739,116
150976649,116
150978757,116
150992533,116
150994604,116
150998664,116
151002679,116
151014388,116
151016450,116
151022280,116
151026347,116
151028395,116
151030316,116
151032284,116
151038165,116
151040176,116
151046096,116
151052133,116
151066144,116
151067998,116
151070172,116
151073943,116
151077931,116
151080099,116
151095969,116
151097914,116
151103884,116
151109738,116
151115772,116
151115793,116
151129611,116
151131612,116
151141614,116
151147490,116
151149473,116
151157443,116
151205104,116
151286409,116
150196215,117
150214068,117
150214072,117
150216052,117
150227960,117
150245769,117
150257671,117
150281454,117
150307250,117
150313222,117
150317133,117
150323129,117
150352844,117
150356797,117
150360768,117
150362748,117
150364741,117
150374696,117
150376681,117
150378460,117
150382548,117
150390557,117
150392540,117
150400405,117
150404404,117
150406431,117
150424207,117
150430215,117
150444063,117
150447959,117
150461807,117
150461853,117
150471676,117
150473745,117
150473829,117
150475790,117
150481747,117
150487733,117
150489562,117
150503458,117
150507473,117
150513312,117
150513458,117
150513502,117
150517395,117
150523341,117
150531338,117
150531343,117
150537162,117
150537251,117
150537304,117
150541223,117
150543196,117
150545040,117
150549117,117
150565021,117
150574837,117
150580903,117
150608676,117
150622431,117
150622440,117
150626405,117
150634483,117
150640267,117
150672021,117
150683908,117
150691795,117
150725589,117
150727569,117
150729524,117
150729560,117
150733493,117
150737350,117
150737429,117
150747343,117
150767218,117
150779156,117
150781070,117
150796939,117
150800896,117
150808823,117
150812801,117
150812888,117
150828603,117
150834591,117
150838506,117
150852304,117
150854020,117
150854444,117
150856496,117
150860355,117
150862385,117
150864390,117
150865892,117
150866345,117
150870388,117
150874246,117
150874355,117
150876208,117
150882210,117
150885698,117
150886154,117
150886162,117
150890164,117
150890228,117
150892096,117
150893950,117
150899565,117
150900059,117
150901565,117
150913809,117
150913947,117
150919878,117
150921370,117
150927863,117
150927866,117
150929794,117
150929823,117
150935720,117
150937760,117
150943702,117
150947475,117
150951206,117
150953586,117
150963072,117
150963586,117
150965332,117
150967280,117
150967486,117
150967600,117
150973311,117
150977289,117
150979250,117
150979277,117
150979445,117
150985340,117
150986945,117
150987313,117
150989024,117
150989382,117
150991332,117
150995269,117
150995333,117
150996910,117
150997239,117
150999218,117
150999301,117
151003180,117
151006792,117
151007177,117
151007236,117
151009136,117
151010664,117
151012999,117
151013176,117
151015088,117
151016681,117
151017043,117
151017082,117
151022754,117
151024863,117
151027010,117
151030567,117
151030994,117
151032514,117
151032824,117
151032850,117
151032863,117
151032920,117
151034825,117
151036488,117
151036899,117
151038903,117
151042902,117
151044862,117
151044925,117
151046679,117
151046880,117
151050686,117
151050709,117
151050789,117
151050836,117
151054786,117
151056755,117
151058610,117
151058664,117
151060293,117
151062507,117
151066487,117
151068470,117
151070230,117
151070699,117
151072386,117
151074147,117
151074402,117
151078469,117
151082208,117
151082538,117
151084490,117
151084524,117
151090172,117
151092250,117
151092480,117
151094012,117
151094332,117
151094430,117
151096311,117
151096330,117
151098266,117
151102006,117
151102138,117
151102269,117
151102391,117
151106328,117
151112035,117
151112252,117
151112303,117
151114119,117
151114274,117
151114285,117
151115878,117
151116145,117
151118185,117
151118263,117
151119971,117
151125834,117
151128067,117
151130195,117
151133864,117
151134033,117
151135792,117
151138070,117
151144050,117
151145578,117
151147919,117
151149560,117
151149870,117
151150015,117
151151893,117
151151938,117
151153850,117
151155936,117
151155949,117
151157829,117
151159825,117
151159849,117
151159935,117
151163844,117
151165561,117
151165672,117
151167817,117
151169755,117
151173615,117
151173617,117
151181654,117
151183596,117
151183626,117
151185693,117
151185727,117
151187511,117
